target,id,date,flag,user,comment
0,2068246643,Sun Jun 07 13:45:09 PDT 2009,NO_QUERY,hbhphbchg,"@AmazingAoife I was at the house, I've got the effing flu and no money  Did ya have a good time last nigt?"
1,1825716984,Sun May 17 06:37:29 PDT 2009,NO_QUERY,chorale,"@outrage_designs  beautiful  dog you have there ,,and that new name becomes you  i like it "
1,1680922069,Sat May 02 12:48:21 PDT 2009,NO_QUERY,angel_17,Lol  Omg that was fun the food ended up in the street lol 
1,2176550977,Mon Jun 15 04:10:13 PDT 2009,NO_QUERY,hellygrace,"@sugarghc hope too.Well, I will go to eat something and try to have a rest. See you later here. Bye  xoxo"
1,1932640040,Tue May 26 21:53:28 PDT 2009,NO_QUERY,duncn,"@taylorsatula well, not particularly!  'nite"
0,2209326720,Wed Jun 17 10:15:51 PDT 2009,NO_QUERY,menny93,@ddlovato i would love to come but i can't  because i live in germany
1,2180928060,Mon Jun 15 11:07:55 PDT 2009,NO_QUERY,rlpenar,@rachelburks all this TMI is HIGH-larious. So glad I signed up for you and Zack's tweets...I'm updating the office with your vag updates. 
1,2186931322,Mon Jun 15 19:32:40 PDT 2009,NO_QUERY,danivoltolin,@Ronayb tks 
1,1978417011,Sat May 30 23:17:38 PDT 2009,NO_QUERY,jmariekimsey,Hey thanks @turnerz 4 learning me but i am still dumb 
1,2014081967,Wed Jun 03 00:24:22 PDT 2009,NO_QUERY,forensicmama,@EricMillegan Loyal to the core. 
1,2057656263,Sat Jun 06 13:24:49 PDT 2009,NO_QUERY,BrandonMCocke,"Having a pretty damn good day, especially on 4 hours of sleep "
0,1835647236,Mon May 18 06:27:22 PDT 2009,NO_QUERY,chiptaker1099,"Damn, the 24 hour vending machine at the water store ripped me off a  $1.00. Now I'm out a dollar and I have no water. Its monday "
0,1685240629,Sat May 02 23:34:55 PDT 2009,NO_QUERY,patthew,Just had a &quot;Tyra Banks in Fat Suit&quot; experience driving my family's minivan home from Redlands. No love 
0,2006134313,Tue Jun 02 10:42:32 PDT 2009,NO_QUERY,alisonhickey,no phone today    call my house phone
0,2044394732,Fri Jun 05 09:17:40 PDT 2009,NO_QUERY,deeeelasoul,@Dre_704 you don't wanna do the jerk dance with me? 
0,2001133604,Mon Jun 01 23:56:34 PDT 2009,NO_QUERY,KThammond,@stefanosings ok you win. sorry 
1,2056243227,Sat Jun 06 10:47:18 PDT 2009,NO_QUERY,niralishah,Eating my Hubby's brain 
0,1999943860,Mon Jun 01 21:06:35 PDT 2009,NO_QUERY,jstolle,@jonconnelly That's a great deal! I usually can't get a single bottle for $30. 
1,2062854763,Sun Jun 07 00:31:30 PDT 2009,NO_QUERY,Barcliff,@semperamy09 Hooray!  I found someone to respond!!  Hopefully Ashton will respond someday too 
0,1956251791,Thu May 28 21:29:17 PDT 2009,NO_QUERY,WeAreLadyGaGa,"@ladygaga i made a gift for you! you'll get it tomorrow at burswood, i just found out ive been twitterin the wrong GaGa  i'd die 4 you,"
0,2198578925,Tue Jun 16 16:16:27 PDT 2009,NO_QUERY,jilliansuarez,@ruthierogers sorry ruth couldn't get our monkeys...the park was expensive &amp; closing n a hr and half so we didn't go 
1,1996254907,Mon Jun 01 14:46:58 PDT 2009,NO_QUERY,casualtyvampire,@Levicorpuslaura you must be twittering all wrong then 
1,1770747462,Mon May 11 22:08:17 PDT 2009,NO_QUERY,iChelz,@TheCongregation hello 
1,2191340242,Tue Jun 16 05:04:08 PDT 2009,NO_QUERY,AmyDeWitt,@Kenny_Wallace I'll be there in August!  Infield. 5 days. Yeahhhh!!!!!!!
0,1981480648,Sun May 31 09:14:32 PDT 2009,NO_QUERY,ChaoticBitch,- What do you guys do when you can't sleep? 
1,1977704037,Sat May 30 21:31:26 PDT 2009,NO_QUERY,FlairTV,"@the_neelys We loved interviewing you during your visit to the Chi, be sure to bring back some BBQ the next time you visit! "
0,2259039256,Sat Jun 20 16:55:06 PDT 2009,NO_QUERY,wizdomlakers,@DjVandal I miss peaches 
1,1467986609,Mon Apr 06 23:07:48 PDT 2009,NO_QUERY,cwtsh,TODAAAAAY! Let's show Nottingham how things are done! 
0,1551673999,Sat Apr 18 09:40:45 PDT 2009,NO_QUERY,zurialyssa,gooooodmorning twitter! gotta get started on my HOMEWORK thts due on Monday  No Bueno!
1,1974395595,Sat May 30 13:03:03 PDT 2009,NO_QUERY,Bobbi_jane,Diversity to win BGT all the way man! That buzzer bit was teh sh*t...or maybe Stravos Flatley they are pretty damn cute  SoBo no no...
1,2002776603,Tue Jun 02 05:07:57 PDT 2009,NO_QUERY,Makenzesgranna,@fitbet So very true - I never have I day where I look back and think...&quot;I wish&quot;.    Hope you have a wonderful day!!!
0,1981852964,Sun May 31 10:01:29 PDT 2009,NO_QUERY,KMD523,UGH...I NEED SOME ALLERGY MEDS ASAP 
1,1679005732,Sat May 02 08:17:55 PDT 2009,NO_QUERY,boswellian,@susysu  Owns Leeds?  Wow!  You gotta lock that down!  
0,2260066409,Sat Jun 20 18:36:53 PDT 2009,NO_QUERY,ixDavidTaxi,Ahhh trip to this wedding is gonna be boring now 
1,2016826653,Wed Jun 03 07:25:26 PDT 2009,NO_QUERY,RachelWriter,@Turner Glad to see you're going! Look forward to meeting you in person! 
1,2051373361,Fri Jun 05 21:50:22 PDT 2009,NO_QUERY,aka55,@notsooglam helping some friends.  
1,1997217672,Mon Jun 01 16:27:46 PDT 2009,NO_QUERY,karenisnt,@kaitiecg :awesome: i'll add you then? 
1,1833860592,Mon May 18 00:43:08 PDT 2009,NO_QUERY,annzhou,Watching The Ring with Edward 
1,2189711936,Tue Jun 16 00:42:46 PDT 2009,NO_QUERY,rhiaUK2009,@AmyyVee good track isnt it! 
1,2050600095,Fri Jun 05 18:57:52 PDT 2009,NO_QUERY,nat_bling,@HeatsOnFire thanks 
0,2255262537,Sat Jun 20 11:00:12 PDT 2009,NO_QUERY,meganseccaspina,french exam monday 
1,1835142994,Mon May 18 05:15:18 PDT 2009,NO_QUERY,MntnGoat,@xcalibur8001 Huzzah! You're nearly famous. 
1,2067048931,Sun Jun 07 11:39:17 PDT 2009,NO_QUERY,ShinyMoon,ramona im really going to kill you!  man that was mean today.. -_-
0,1555923257,Sat Apr 18 21:05:28 PDT 2009,NO_QUERY,atifzshaikh,"looks like Chelsea and Man Utd will meet in the FA cup final, unless Everton beats Man Utd "
1,2007979305,Tue Jun 02 13:26:25 PDT 2009,NO_QUERY,shellykramer,@JoLoPe LOL. Probably better than the Milk Duds and Beer that most associate with my White.Trash.Self.  How u be?
1,2068176060,Sun Jun 07 13:37:49 PDT 2009,NO_QUERY,Jackie_Lopez,"I got home to a post it note from the roomie saying internet is down cox guy is coming tomorrow. Umm, that's a negative! Problem fixed. "
0,2250979772,Sat Jun 20 02:03:44 PDT 2009,NO_QUERY,iymaayoumother,anybody ask me out please ? 
0,2188625956,Mon Jun 15 22:14:49 PDT 2009,NO_QUERY,LakrishaMariah, I need....
1,1565104525,Mon Apr 20 05:54:40 PDT 2009,NO_QUERY,pydza,Welcome everyone ! it's the official Pydza Twitter timeline 
1,2063989788,Sun Jun 07 04:50:44 PDT 2009,NO_QUERY,monkax3,#suckmyhypotheticalballs  is killing my sidebar  #suckmyhypotheticalballs
1,2178412355,Mon Jun 15 07:39:53 PDT 2009,NO_QUERY,Kathrynne777,Official Senior here. 
1,1827125829,Sun May 17 10:02:50 PDT 2009,NO_QUERY,mssBOOTZ,"10:02am | Morning dawlings ! I hope everyone has a good day, those of you going to church - send a little prayer my way "
1,2183227020,Mon Jun 15 14:13:03 PDT 2009,NO_QUERY,ninakurt,woooh I'm going to Paris in august! 
0,1694121559,Mon May 04 01:11:02 PDT 2009,NO_QUERY,helenjstevens,Typical dull bank holiday weather here very dull  Attempting to summon the energy to go to the shops...
1,2001100906,Mon Jun 01 23:50:36 PDT 2009,NO_QUERY,room2breathe,well the laptop finally started working now that i should REALLY be asleep! still up watching tori &amp; dean 
0,1983306628,Sun May 31 12:54:19 PDT 2009,NO_QUERY,SarahLx,I Have a bad heat rash all over my body!  it sucksss!!! buttt im going to be watching sum stuff and try to finish my puzzle i started!! :L
0,2321406861,Wed Jun 24 21:00:45 PDT 2009,NO_QUERY,dnuggett,Ugghh... 3G down again in my area? What good is an iPhone on Edge? It's like dial up slow 
1,2000683690,Mon Jun 01 22:41:44 PDT 2009,NO_QUERY,blacksweater,"@karlalu hey, follow me too if you can  blackhoodie.tumblr,com. i post some non-mushy stuff there hehe"
1,2052771987,Sat Jun 06 01:57:56 PDT 2009,NO_QUERY,SweetSin2Men,@Lovemykicks24 i kno right...lol. and sounds like u had fun 
1,1977230635,Sat May 30 20:26:35 PDT 2009,NO_QUERY,danny_ell,sweet dreams ! again1  zZz zZZz
1,1995445306,Mon Jun 01 13:30:09 PDT 2009,NO_QUERY,ohangie,@mysummerbeard tell me about it! Help! 
1,2052194458,Fri Jun 05 23:57:05 PDT 2009,NO_QUERY,surfnmusicexpo,@BigCityDiner we still love you!  we still on for tomorrow right?
0,2252621384,Sat Jun 20 06:39:37 PDT 2009,NO_QUERY,shtupndance,Omg roaches... Soooooo nasty 
0,1991811666,Mon Jun 01 07:42:23 PDT 2009,NO_QUERY,jacquelynrachel,"well this is lots of fun, what a great start to the week.  attempting to crawl back into bed..."
1,1565164124,Mon Apr 20 06:04:13 PDT 2009,NO_QUERY,Nina96,@britneyspears  my favourite song of yours is &quot;Circus&quot; 
0,2175004741,Sun Jun 14 23:50:49 PDT 2009,NO_QUERY,doson,Good afternoon.. have a grt day  My India is out of T20 
1,2189808714,Tue Jun 16 00:58:03 PDT 2009,NO_QUERY,stevenjodistiro,@silviaong u're using Twitter full-time now 
0,2249760604,Fri Jun 19 22:58:05 PDT 2009,NO_QUERY,nicholaslandry,... last after hours at the condo on montrose  
0,2002722945,Tue Jun 02 04:59:59 PDT 2009,NO_QUERY,amandamandalove,@jesszlatos yr almost 100 whiile iim almost 30  you got 50 followers damn it !
1,1880791938,Fri May 22 02:31:13 PDT 2009,NO_QUERY,neszlifeasmcrmy,"@mcraddictal annaa my beloved sistaa, miss youu .. i know that you are sleeping ryt now "
1,2192538386,Tue Jun 16 07:11:08 PDT 2009,NO_QUERY,jasongrant777,"going to get Guitar Hero Smash Hits, coming home to 'test' it  and then hitting the books"
0,1967011848,Fri May 29 18:48:44 PDT 2009,NO_QUERY,Cypha23,"2 days, no internet.  2 Cor 5:7"
1,2001656033,Tue Jun 02 01:37:02 PDT 2009,NO_QUERY,ClarkeDuncan,"@grahamkeen @kierondonoghue this would be my guess also, was hard to work out, next time more of a clue please "
0,2286838641,Mon Jun 22 16:59:53 PDT 2009,NO_QUERY,maron1lla,studying for retail management class  soooo lame. fml.
1,2181846718,Mon Jun 15 12:22:40 PDT 2009,NO_QUERY,Soultwin,"Anyway, I HaVe A hEaDaChE  "
1,2000866565,Mon Jun 01 23:10:26 PDT 2009,NO_QUERY,Derekfoo,Finally home! Thnks everybody for comin to my graduation! 
0,2265690749,Sun Jun 21 07:06:58 PDT 2009,NO_QUERY,taeric,I have become addicted to tabasco sauce. 
1,2058145798,Sat Jun 06 14:21:23 PDT 2009,NO_QUERY,fetjuel,@joelpage Actually testing REDACTED copypaste 
0,1559636716,Sun Apr 19 11:39:39 PDT 2009,NO_QUERY,PerpetualAscent,@WinduChi I dunno that's why I deleted it 
0,2187877929,Mon Jun 15 20:56:47 PDT 2009,NO_QUERY,barbiegirl20,Watching charms school.I just woke up not to long ago.I need sleeping pills I just know I'm not going to beable to fall asleep 
0,2214310982,Wed Jun 17 16:33:45 PDT 2009,NO_QUERY,ShellyBelly2686,I didn't get the phonecall  what about nokia 97 tho hhhmmmmmm....everyone's asleep in my household except me!
1,1831204976,Sun May 17 18:25:21 PDT 2009,NO_QUERY,hollywoodavis,Im just ina simp'n kinda mood that's all 
1,1468699196,Tue Apr 07 03:14:14 PDT 2009,NO_QUERY,LukesBeard,@randomus_r @aceofsabres @RuthGarrity cheers 
1,1970067063,Sat May 30 02:19:06 PDT 2009,NO_QUERY,GemmaCocker,"@swimmykimy so ur a swimming addict! Do you compete?  If so, what ur #1/pb's? I use to rep my province when I was younger - LOVE swimming "
1,1675720822,Fri May 01 20:10:32 PDT 2009,NO_QUERY,AmyFavelle,Ppl you must eat at Sumo Salad in the city! My bro jus bought the business and its sick! Oh they need staff 2 k! Get to it ey  love x
0,1573385727,Tue Apr 21 00:55:56 PDT 2009,NO_QUERY,LouiseBrown,back to work after a long weekend 
0,2014988281,Wed Jun 03 03:20:50 PDT 2009,NO_QUERY,bekkijo,Is trying to get ready 4work in the dark! 5 hrs n no AC. 
0,1979147991,Sun May 31 01:50:00 PDT 2009,NO_QUERY,DaniMehtax,@Seanyybear traitor  :')
1,1969365326,Fri May 29 23:48:30 PDT 2009,NO_QUERY,joshmccormack,@jfxberns Do they have lasers? 
1,2015244985,Wed Jun 03 04:07:33 PDT 2009,NO_QUERY,jy286,@kyleandjackieo I like the personal tweets that tell us what they're up to or where they are or who they're hanging out with. 
0,2303031850,Tue Jun 23 17:38:05 PDT 2009,NO_QUERY,stephiecupcakes,dinner date with kaitlin.  super sad @peaceloveandmel and @katyxbeth and @megansaul are not coming anymore  but glad they're okay
0,2230822834,Thu Jun 18 17:39:23 PDT 2009,NO_QUERY,glimmeringbethy,"ooops, turned off alarm and half hour nap turned into two hour nap.  time to work on my prospectus due tomorrow "
0,1992395710,Mon Jun 01 08:41:04 PDT 2009,NO_QUERY,fraserallan,@jigglysteph is it cos i'm ugly? 
0,1996396272,Mon Jun 01 15:00:54 PDT 2009,NO_QUERY,wadddupsoph,Work till 11  fml im exhausted
1,2048243262,Fri Jun 05 14:53:24 PDT 2009,NO_QUERY,HannahxCx,@WestEndActress and @Henaxxru never mind I know lol its not like we are hacking in to peoples accounts well lol are you?x Xxxxx lol  x
1,1997216699,Mon Jun 01 16:27:39 PDT 2009,NO_QUERY,Shy_Dreamer,Going to a raffle at a video game store. Maybe we'll win the Wii 
0,1691940608,Sun May 03 18:56:21 PDT 2009,NO_QUERY,lilj_j15_SODMG,"@Breezy_Bree nothin much, just bored and need a job! i don't have money to get anything i want. 16GB iPod Touch, Sony HTS and a Cybershot "
0,1961871129,Fri May 29 10:10:12 PDT 2009,NO_QUERY,alliejvilla,i wanna good breakfast with @ronaldorivera  school is wiggity whack!
0,2189073919,Mon Jun 15 23:10:55 PDT 2009,NO_QUERY,pd1001,@damohopo  #ceavagebarrometer showing poor weather for the Nprth East. 
1,1981707509,Sun May 31 09:43:27 PDT 2009,NO_QUERY,Shoq,@kewllewk  The &quot;they' is the corporate news machine that Disney controls.  Disney isn't known for that big left-leaning agenda 
1,2001475335,Tue Jun 02 01:00:30 PDT 2009,NO_QUERY,SAMtheIMAGIST,Doing biology report... Ikk. Only 2 more minutes to go until I reward myself with a muffin! 
1,1975264379,Sat May 30 14:47:35 PDT 2009,NO_QUERY,AnnSue,@MariahCarey XOXO 
0,2240124627,Fri Jun 19 09:22:10 PDT 2009,NO_QUERY,nettlecake,@sarahgb Have you seen the one baked in the loaf that @danpalmer65 just posted up? I think I'm off pre-prepared food for good now 
1,1996356088,Mon Jun 01 14:56:56 PDT 2009,NO_QUERY,ForeverRomance,@megancrane Funny you say that. #Ray La Montagne is currently playing on my itunes! One of my favorite singers 
0,2247704230,Fri Jun 19 19:29:54 PDT 2009,NO_QUERY,khasidyjonas,"2day was fun, nicole had 2 leave tho  alexas party 2morro. then home sunday. texting lauren and devin"
0,1564048428,Mon Apr 20 01:30:26 PDT 2009,NO_QUERY,CraigJason,"Great day yesterday, stuck in work today "
0,1991519400,Mon Jun 01 07:11:07 PDT 2009,NO_QUERY,woahitsamy,"@valcatherine: i'm an idiot, you know that already. but since i've started, i can't just stop now.  &lt;33"
0,1880727713,Fri May 22 02:17:03 PDT 2009,NO_QUERY,doqo,bt deee...cant go home earlier 
1,2177680705,Mon Jun 15 06:31:24 PDT 2009,NO_QUERY,andywebb113,looking for singing lessons if anyone knows of anyone 
0,2061060784,Sat Jun 06 20:06:06 PDT 2009,NO_QUERY,theamiablegreek,I've been in a total negative funk for 2 weeks now-and I don't know why 
0,2253800771,Sat Jun 20 08:45:47 PDT 2009,NO_QUERY,jmnish,#brum09 afternoon tea - cookies are a bit stale  #ri09con
1,1933112506,Tue May 26 23:01:47 PDT 2009,NO_QUERY,pri5cilla,"@joshinthe818 well at first i thought about it, now i know i will "
0,2070186748,Sun Jun 07 17:14:46 PDT 2009,NO_QUERY,jodisey,"Gosh darn it, what has happened to my Tony's? "
1,2000891512,Mon Jun 01 23:14:34 PDT 2009,NO_QUERY,KayPie87,Is FINALLY getting rid of the blonde highlights!!!!! YaY!!!!! I much prefer auburn 
0,1972240331,Sat May 30 08:50:56 PDT 2009,NO_QUERY,sierraintherain,oh oh 1 minute to go. c'mon everton. make wonder happen!! can't let chelsea win 
0,2265706855,Sun Jun 21 07:08:56 PDT 2009,NO_QUERY,benorn,Poor @dcockayne is having little fun wrangling contacts from old phone to new 
1,2066285524,Sun Jun 07 10:13:51 PDT 2009,NO_QUERY,Kelso2191,Youtube :: Search Kelly Williams - Tell Me //  6th down. Original song of mine... tell me what u think 
0,2204069090,Wed Jun 17 01:14:34 PDT 2009,NO_QUERY,iaingscott,"Just come away from a high powered energetic business meeting...BNI in paddington! However, just missed H&amp;C tube...10 min wait "
1,1573912230,Tue Apr 21 03:26:33 PDT 2009,NO_QUERY,Karenann68,loved ashes to ashes last night 
0,2175184767,Mon Jun 15 00:18:16 PDT 2009,NO_QUERY,RopeMarks,@AncillaTilia Actually I have a lot more &quot;interesting&quot;  material from BoundCon but  not YouTube safe; and that is what works with my blog 
1,1556144115,Sat Apr 18 21:47:31 PDT 2009,NO_QUERY,hugalot777,@kimyeah i would definitely paint them and get new hardware.  
0,2068622619,Sun Jun 07 14:24:13 PDT 2009,NO_QUERY,fashionNERD,"@fashionwars wow good for you giving blood, i have a huge phobia of giving blood so i can't, lets say one really bad experience "
0,2004492253,Tue Jun 02 08:17:07 PDT 2009,NO_QUERY,thanate7,"@craftster sweets4ever-- false advertising!  Those suitcases are terribly cute, but I was hoping for a mouse, too.  "
0,2069245810,Sun Jun 07 15:31:33 PDT 2009,NO_QUERY,TheLateLiz,"Today @lalohovis and I lectured in mass, but we both had red hair and the priest made fun of us "
1,2053351521,Sat Jun 06 04:14:23 PDT 2009,NO_QUERY,hilaryjp,@carolermp have emailed you 
1,1981310653,Sun May 31 08:53:11 PDT 2009,NO_QUERY,forepac,"@kitchengeeking oh, I don't question it, I just wished I thought of it first. "
0,1836577587,Mon May 18 08:14:37 PDT 2009,NO_QUERY,ThePerfctCrayon,"@musicheartnsoul awww, hope you feel better "
0,2223515676,Thu Jun 18 08:22:16 PDT 2009,NO_QUERY,spezx613,so bored and sick at work ugh and its pouring out.. Worst day ever 
0,2061495701,Sat Jun 06 20:59:33 PDT 2009,NO_QUERY,michaelsainz,Just finished Frost Nixon. Pretty good but now I'm on to The Spirit. By myself... 
0,2016654392,Wed Jun 03 07:08:33 PDT 2009,NO_QUERY,TickToriTalk,I hate getting to school early 
0,1971911369,Sat May 30 08:09:45 PDT 2009,NO_QUERY,stpams,I MISS MY BABY!!!! 
0,2061841412,Sat Jun 06 21:44:16 PDT 2009,NO_QUERY,yanajt, iwish she wuz hust joking iwish icarly wont end
0,2219522848,Thu Jun 18 00:44:07 PDT 2009,NO_QUERY,fadilahh,"But the buns that i usually buy are not available anymore..  so, we have to head to Jurong West area to buy some food.. Jus reached ho ..."
1,1832353065,Sun May 17 20:40:31 PDT 2009,NO_QUERY,jmdunne1395,listening to all time low...figuring out some drum parts 
0,1771058636,Mon May 11 23:03:52 PDT 2009,NO_QUERY,jpstarra,I don't like being sick 
0,2216985218,Wed Jun 17 20:14:05 PDT 2009,NO_QUERY,uyaerdna,calling SJ right now.. no one's picking up! 
1,1995444132,Mon Jun 01 13:30:03 PDT 2009,NO_QUERY,jksbelle,"@THE_WOCKEEZ Hey rai-rai, omg I hope your knee will hold out for the tour, it won't be the same without ya! Good luck with the knee "
1,2052273768,Sat Jun 06 00:11:18 PDT 2009,NO_QUERY,sarahespiritu,@applewonton thanks for the ride tonight! We gotta hang... I definitely need a girls night 
1,2018220795,Wed Jun 03 09:37:36 PDT 2009,NO_QUERY,iAlbert,recession special ... 25 white / single color ink  one location printed shirts = $100 plus shipping  
1,2063717260,Sun Jun 07 03:48:02 PDT 2009,NO_QUERY,v_a_l_,New Article on my blog 
0,1823995723,Sat May 16 23:40:44 PDT 2009,NO_QUERY,BM2_,I want Marius Zaromskis vs Hayato Sakurai to happen right now. 
0,2283474232,Mon Jun 22 12:40:25 PDT 2009,NO_QUERY,bocapella,eye's twitching...head's throbbing...want to go home 
0,2194131231,Tue Jun 16 09:23:08 PDT 2009,NO_QUERY,HeyKirby,I don't wanna pay taxes 
1,1678787090,Sat May 02 07:43:14 PDT 2009,NO_QUERY,sheilaellen,"@adamamyl Yep, definitely reduces the risk of accidentally bleaching your clothes "
0,1693651927,Sun May 03 23:16:36 PDT 2009,NO_QUERY,alecNguyen,I need to shower. I wish I couldve went to ub 
0,2009995648,Tue Jun 02 16:37:49 PDT 2009,NO_QUERY,RitualMadness,"filmong the memories in my throat, hurts when i go without ten days smoke "
1,2053581361,Sat Jun 06 05:02:54 PDT 2009,NO_QUERY,SarcasticFairy,"Going to go have lunch with Eoin, and then have a nap, I think. "
1,1770836729,Mon May 11 22:23:12 PDT 2009,NO_QUERY,Veronicaleigh,Goodnight Monday  see you next week! ZZZzzZzzzz
1,2052687494,Sat Jun 06 01:38:05 PDT 2009,NO_QUERY,saam_saam,@Mimeric. Thanks Gordo.  i know i can always count on you! XP
1,1833411412,Sun May 17 23:12:07 PDT 2009,NO_QUERY,nbaison,"@svenfuchs - ok, I'll get them today "
1,1834348662,Mon May 18 02:35:37 PDT 2009,NO_QUERY,_Tinnie_,Got my Wenger Clipper today and some extra SAK scales  Also have a cool streamlight stylus pro on the way as well 
0,2191624273,Tue Jun 16 05:39:25 PDT 2009,NO_QUERY,Webbsgirl22,Having a nightmare roommate means i don't get to sleep...  so tired. 
1,2050736377,Fri Jun 05 19:12:08 PDT 2009,NO_QUERY,letsdofunstuff,is waiting for @ashleyflannigan to get home from work so we can go to Emine's partyy! 
0,2297002981,Tue Jun 23 09:54:23 PDT 2009,NO_QUERY,yamstersg,band customisation in Unplugged is there...but not in-depth enough to let me put specs on my dude 
0,2264867707,Sun Jun 21 05:10:03 PDT 2009,NO_QUERY,SongoftheOss,"@pinktank1 no me in the UK, just wired last night - feeling it today though  and to you a joyful Summer Solstice "
0,2215294933,Wed Jun 17 17:56:47 PDT 2009,NO_QUERY,stefana127,the directions failed me. came home from my chipotle search empty handed. 
0,1985169826,Sun May 31 16:34:20 PDT 2009,NO_QUERY,Dellett,desktop is dead  now what am i supposed to get. I'm thinking a laptop.
0,2282705407,Mon Jun 22 11:42:17 PDT 2009,NO_QUERY,Ze3ky,My Big Sister Is Going To Chi-Town  
1,2017439508,Wed Jun 03 08:23:36 PDT 2009,NO_QUERY,Rebecca_Smile,pictures from the sats are up on bebo now 
0,2235753986,Fri Jun 19 01:59:46 PDT 2009,NO_QUERY,annacornet,Comencem el dia amb dues males noticies: S'ha mort Vicente Ferrer i hi ha un atemptat amb víctima mortal ...   
1,2191020550,Tue Jun 16 04:19:46 PDT 2009,NO_QUERY,cubanas,@DDotOmen good morning 
0,2266825074,Sun Jun 21 09:09:47 PDT 2009,NO_QUERY,sgirl18,"@mandab89 Thanks  And yep, looks like SP wont be there, eh! "
1,1996046246,Mon Jun 01 14:27:03 PDT 2009,NO_QUERY,hokielove,Getting ready for the first dinner party at the condo! The BFF is coming with her guy to have dinner with me and my guy! 
1,1686010852,Sun May 03 03:16:31 PDT 2009,NO_QUERY,JessikaSays,race for life todaaaaay! have had some toast in preparation 
0,2056780120,Sat Jun 06 11:46:46 PDT 2009,NO_QUERY,_karlaG,69 sucks 
0,2262173780,Sat Jun 20 22:01:06 PDT 2009,NO_QUERY,schoener_engel,"So i am drunk...and as much as i want to hate him, i know deep down inside that i love him.  "
1,2066591107,Sun Jun 07 10:48:30 PDT 2009,NO_QUERY,denljmar,@bcchan98 thanks brandon  http://myloc.me/2VO9
0,2186590937,Mon Jun 15 19:03:21 PDT 2009,NO_QUERY,Hamncheezr,@jesus_iscomin  Maybe I am being judgemental and it was everything they wanted?
1,1751920135,Sat May 09 20:36:14 PDT 2009,NO_QUERY,jasonfbenton,"@WhatsUpGuru Yeah, I hired some guy named Lenny to tend to the rabbits this year. "
0,2055724349,Sat Jun 06 09:50:26 PDT 2009,NO_QUERY,ExplosivoSR,I forgot how awesome Frances the Mute is. It makes me realize I still haven't listened to the FtM single yet. 
0,1981949875,Sun May 31 10:13:14 PDT 2009,NO_QUERY,celinarose,Cycling though fields + hayfever = swollen itchy eyes  booooooooo
1,2062186712,Sat Jun 06 22:33:07 PDT 2009,NO_QUERY,DawnMarieH,@markhundley You are most welcome! 
1,1991948666,Mon Jun 01 07:56:41 PDT 2009,NO_QUERY,lelandstrott,"@JGallag thanks for the advice. fluid intake is ok, and i also just became guardian of the chocolate basket at work. survival is likely "
1,2176768532,Mon Jun 15 04:42:31 PDT 2009,NO_QUERY,scapjon,is enjoying her day off in the sun 
1,1974346892,Sat May 30 12:56:50 PDT 2009,NO_QUERY,jesssicababesss,@rachmurrayX yehhhhh 
0,2256309988,Sat Jun 20 12:34:52 PDT 2009,NO_QUERY,philpaik,"@dexterlo the rest of us 3G users are all hooked too, but about 2.4x slower than you "
0,2200111986,Tue Jun 16 18:27:18 PDT 2009,NO_QUERY,babyjilla,just woke up from the nap. wishing I was at the del mar fair with friends 
1,1932362293,Tue May 26 21:19:02 PDT 2009,NO_QUERY,princesslaurie,@taughnee It what I'm here for. Great clients like you make my job the best in the world. 
1,1971146849,Sat May 30 06:20:45 PDT 2009,NO_QUERY,Taurus_Jeann09,@pascale3206 I second Frank's awesomeness  &lt;3 !!
0,2325510497,Thu Jun 25 05:35:04 PDT 2009,NO_QUERY,LauradeJongh,"@celientje_ Ok is goed sjatje :-p I need an outfit for tomorrow so help me out,A'dam was bleeee  sjiejesjo kussie"
0,2063856213,Sun Jun 07 04:20:37 PDT 2009,NO_QUERY,Emma_Keenan,How can it be this cold! It's June!!! Sheesh 
0,2231644612,Thu Jun 18 18:50:08 PDT 2009,NO_QUERY,cartoonluv3k,"@iamdiddy hey that link u put up-there's something missin, cuz it's not a link "
0,1979445354,Sun May 31 03:04:42 PDT 2009,NO_QUERY,AbbyKaram,NYC to move my Anna in for the Summer...Gonna miss herrrr 
1,2003079759,Tue Jun 02 05:50:09 PDT 2009,NO_QUERY,jet2jet,Wanting to be lazy today but excited about work tomorrow 
1,1558792909,Sun Apr 19 09:25:00 PDT 2009,NO_QUERY,ashleycot28,"Finally awake. Have to go to work and, do groceries and do laundry today. Yuck! Guess I shouldn't put it off "
0,1998018654,Mon Jun 01 17:51:19 PDT 2009,NO_QUERY,anaashi,@cin7415...don't get me started....next yr will be the big 3 0 for me....my 20s are a blur 
0,2207650418,Wed Jun 17 08:12:26 PDT 2009,NO_QUERY,applev,@DobraWorks yeah...you gotta buy and make your own Dunkin Donuts coffee around here. 
1,2189269058,Mon Jun 15 23:38:19 PDT 2009,NO_QUERY,anakellya,awful weekend )': the worst. but i cannot wait until augustttt   louissaaa flies over from canadaaaaa  yessss  x
0,1965396184,Fri May 29 15:50:49 PDT 2009,NO_QUERY,valeriegraham,Its finally nice out... An hour before we leave 
0,2262179462,Sat Jun 20 22:01:41 PDT 2009,NO_QUERY,Ajafrary,In a zipcar heading home from Jersey. Of course I got lost... 
0,2256925726,Sat Jun 20 13:31:05 PDT 2009,NO_QUERY,alex_koss,why do my strings keep breaking!!!!???? 
